priority,approval_item_id,item_type,topic,fact_id_ref,brand,product,manager_text,suggested_decision,rop_question,source_id,linked_open_question,risk_notes
P2,approve:fact_v3_foton_intensives_2026_oge_foton_includes_3_e1a1f2ee54,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_includes_3:e1a1f2ee54,foton,intensives_2026,Фотон: интенсивы 2026 — Конспекты.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — Конспекты.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_includes_4_5d4e4bef9d,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_includes_4:5d4e4bef9d,foton,intensives_2026,Фотон: интенсивы 2026 — 3 пробника.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — 3 пробника.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_includes_5_cf9905d4ab,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_includes_5:cf9905d4ab,foton,intensives_2026,Фотон: интенсивы 2026 — Чат.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — Чат.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_includes_6_d58b878682,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_includes_6:d58b878682,foton,intensives_2026,Фотон: интенсивы 2026 — Психподдержка.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — Психподдержка.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_includes_7_3523ce7b0e,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_includes_7:3523ce7b0e,foton,intensives_2026,Фотон: интенсивы 2026 — Записи до конца июня.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — Записи до конца июня.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_links_math_3730782a4a,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_links_math:3730782a4a,foton,intensives_2026,Фотон: интенсивы 2026 — https://my.mts-link.ru/course-info/2018411.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — https://my.mts-link.ru/course-info/2018411.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_links_physics_4c0940f80b,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_links_physics:4c0940f80b,foton,intensives_2026,Фотон: интенсивы 2026 — https://my.mts-link.ru/course-info/2019323.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — https://my.mts-link.ru/course-info/2019323.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_subjects_1_ff0ef8fe34,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_subjects_1:ff0ef8fe34,foton,intensives_2026,Фотон: интенсивы 2026 — математика.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — математика.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_subjects_2_d5f71303bd,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_subjects_2:d5f71303bd,foton,intensives_2026,Фотон: интенсивы 2026 — физика.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — физика.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_teachers_1_name_06ba7a4e26,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_teachers_1_name:06ba7a4e26,foton,intensives_2026,"Фотон: интенсивы 2026, название — Редичкина. [client_blocked: internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Фотон, intensives 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Фотон: интенсивы 2026, название — Редичкина.",claude_layer_v3:facts_for_bot_FOTON,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'manager_only_route']"
P2,approve:fact_v3_foton_intensives_2026_oge_foton_teachers_2_name_fadc029c68,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_teachers_2_name:fadc029c68,foton,intensives_2026,"Фотон: интенсивы 2026, название — Петрунина. [client_blocked: internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Фотон, intensives 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Фотон: интенсивы 2026, название — Петрунина.",claude_layer_v3:facts_for_bot_FOTON,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'manager_only_route']"
P2,approve:fact_v3_foton_intensives_2026_oge_foton_vk_chat_9_9a540c9263,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_vk_chat_9:9a540c9263,foton,intensives_2026,Фотон: интенсивы 2026 — https://vk.me/join/3nehyHq4QR7 Lvm89Iymtzn1NEZP51CDLYY=.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — https://vk.me/join/3nehyHq4QR7 Lvm89Iymtzn1NEZP51CDLYY=.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_internal_cross_brand_handoff_notes_intensive_rule_adc4cf94f8,intensive,09_intensive,fact:v3:internal:cross_brand_handoff_notes_intensive_rule:adc4cf94f8,internal,intensives_2026,"Внутренне: intensive , rule, правило — ОГЭ-интенсив есть только в Фотоне (8-9 кл). ЕГЭ-интенсив есть только в УНПК (10-11 кл). Каждый бот говорит только про свой интенсив. На «нет такого продукта» — нейтральный handoff менеджеру без названия другого бренда.. [client_blocked: cross_brand_text, internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, intensives 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: intensive , rule, правило — ОГЭ-интенсив есть только в Фотоне (8-9 кл). ЕГЭ-интенсив есть только в УНПК (10-11 кл). Каждый бот говорит только про свой интенсив. На «нет",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['cross_brand_text', 'internal_only', 'invalid_client_brand', 'manager_only_route']"
P2,approve:fact_v3_unpk_intensives_2026_ege_unpk_format_4f30836595,intensive,09_intensive,fact:v3:unpk:intensives_2026_ege_unpk_format:4f30836595,unpk,intensives_2026,"УНПК: интенсивы 2026 — онлайн, 2 занятия/нед.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, intensives 2026? Факт: УНПК: интенсивы 2026 — онлайн, 2 занятия/нед.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
