fact_key,brand,preview,has_grades,existing_grades,has_subjects,existing_subjects,has_formats,existing_formats,has_products,existing_products,has_is_positive_statement,needs_manual_audit,audit_reason,proposed_grades,proposed_subjects,proposed_formats,proposed_products,proposed_is_positive
lvsh_mendeleevo_2026.smeny_2026.2.brand_internal,manager_only,Фотон: ЛВШ Менделеево — foton parallel smena.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.2.dates,manager_only,"Фотон: ЛВШ Менделеево, даты — 18-26 июля.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.2.freshness,manager_only,Фотон: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.2.note_internal,manager_only,Фотон: ЛВШ Менделеево — В эти же даты есть смена УНПК — клиенту бот Фотон видит ,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers_general_phrase,manager_only,"Фотон: ЛВШ Менделеево — Преподаватели из МГУ и МФТИ, вожатые из топовых вузов Мо",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
certificates.types.for_matkap.lead_time_days,manager_only,Фотон: материнский капитал — 10.,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.client_safe_summary,manager_only,Фотон: для оформления материнского капитала может понадобиться документ: Менедже,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.1,manager_only,Фотон: для оформления материнского капитала может понадобиться документ: Копия п,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.2,manager_only,Фотон: для оформления материнского капитала может понадобиться документ: Копия п,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.3,manager_only,Фотон: для оформления материнского капитала может понадобиться документ: СНИЛС р,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.4,manager_only,Фотон: для оформления материнского капитала может понадобиться документ: ИНН род,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.5,manager_only,Фотон: для оформления материнского капитала может понадобиться документ: Копия с,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.6,manager_only,Фотон: для оформления материнского капитала может понадобиться документ: Справка,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.7,manager_only,Фотон: для оформления материнского капитала может понадобиться документ: Договор,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.responsible_person_internal,manager_only,Фотон: материнский капитал — Бухгалтерия Фотон (уточнить ФИО у Дмитрия).,False,,False,,True,offline,True,matkap,False,False,,,,offline,matkap,True
modular_courses_m9_m11.bot_behavior,manager_only,"Фотон: modular courses m9 m11 , bot behavior — Не предлагать клиенту. Если клиен",False,,False,,False,,True,modular_courses_m9_m11,False,False,,,,,modular_courses_m9_m11,False
modular_courses_m9_m11.note,manager_only,"Фотон: modular courses m9 m11 , note — Продукта больше нет. РОП подтвердил 2026-",False,,False,,False,,True,modular_courses_m9_m11,False,True,экзамен/интенсив,,,,modular_courses_m9_m11,True
team_answers.q11.modular_courses_m9_m11.discontinued,manager_only,Модульных курсов М9/М11 сейчас нет; это были прошлые интенсивы. Не предлагать ка,False,,False,,False,,True,modular_courses_m9_m11,False,True,экзамен/интенсив,,,,modular_courses_m9_m11,False
team_answers.q11.modular_courses_m9_m11.old_price_range.max,manager_only,Устаревший верхний край цены модульных М9/М11: 94 500 ₽. Не использовать как кли,False,,False,,False,,True,modular_courses_m9_m11,False,True,числовой факт (риск расхождения между брендами),,,,modular_courses_m9_m11,True
team_answers.q11.modular_courses_m9_m11.old_price_range.min,manager_only,Устаревший нижний край цены модульных М9/М11: 18 900 ₽. Не использовать как клие,False,,False,,False,,True,modular_courses_m9_m11,False,True,числовой факт (риск расхождения между брендами),,,,modular_courses_m9_m11,True
presentation_format_facts_2026_05_21.manager_only_facts.brand_domain_signal.client_safe_text,manager_only,В презентациях Фотона встречались edu@kmipt.ru и kmipt.tallanto.com. Это внутрен,False,,False,,False,,True,presentation_format_facts_2026_05_21,False,False,,,,,presentation_format_facts_2026_05_21,True
presentation_format_facts_2026_05_21.manager_only_facts.rules_sanction.client_safe_text,manager_only,"В презентациях указано, что нарушение правил поведения может привести к отчислен",False,,False,,False,,True,presentation_format_facts_2026_05_21,False,False,,,,,presentation_format_facts_2026_05_21,True
promo_codes.bot_behavior.route,manager_only,"Фотон: bot behavior , route — draft for manager.",False,,False,,False,,True,promo_codes,False,False,,,,,promo_codes,True
promo_codes.bot_behavior.when_client_asks_about_promo,manager_only,"Фотон: bot behavior , when client asks about promo — Спасибо, передам менеджеру ",False,,False,,False,,True,promo_codes,False,False,,,,,promo_codes,True
promo_codes.former_internal_note,manager_only,"Фотон: promo codes , former internal note — Промокоды больше не применяются. Ста",False,,False,,False,,True,promo_codes,False,False,,,,,promo_codes,False
promo_codes.removed_at,manager_only,"Фотон: promo codes , removed at — 2026-05-18.",False,,False,,False,,True,promo_codes,False,False,,,,,promo_codes,True
promo_codes.removed_reason,manager_only,"Фотон: promo codes , removed reason — Без даты окончания акции; риск истёкших пр",False,,False,,False,,True,promo_codes,False,False,,,,,promo_codes,True
bot_policy.theme_routes.refund.bot_phrase.foton,manager_only,"Спасибо, что обратились. Менеджер свяжется с вами по телефону в ближайшее время.",False,,False,,False,,True,refund,False,False,,,,,refund,True
results_social_proof.total_students_note_internal,manager_only,"Фотон: results social proof , total students note internal — Цифра берётся со сч",False,,False,,False,,True,results_social_proof,False,False,,,,,results_social_proof,True
certificates.types.payment_for_tax_deduction.lead_time_days,manager_only,Фотон: налоговый вычет — 10.,False,,False,,False,,True,tax_deduction,False,False,,,,,tax_deduction,True
allowed_for_client_answer,manager_only,Внутренне: allowed for client answer — нет.,False,,False,,False,,True,allowed_for_client_answer,False,False,,,,,allowed_for_client_answer,True
team_answers.crm_tallanto.active_brand_from_telegram_bot,manager_only,"Активный бренд для Telegram-пилота задаётся выбранным ботом/каналом входа, а не ",False,,False,,False,,True,brand_detection,False,False,,,,,brand_detection,True
medical_certificates_validity.certificate_291.purpose,manager_only,Внутренне: справки и документы — Срочная справка.,False,,False,,True,offline,True,certificates,False,False,,,,offline,certificates,True
medical_certificates_validity.certificate_291.valid_for,manager_only,Внутренне: справки и документы — 3 дня.,False,,False,,False,,True,certificates,False,False,,,,,certificates,True
medical_certificates_validity.form_079u.purpose,manager_only,Внутренне: справки и документы — Для летних выездных лагерей.,False,,False,,False,,True,certificates,False,False,,,,,certificates,True
medical_certificates_validity.form_079u.valid_for,manager_only,Внутренне: справки и документы — 3 месяца.,False,,False,,False,,True,certificates,False,False,,,,,certificates,True
